-0.21061, -0.7505401, -1.35135, -2.014411
-0.1910481, -0.6737366, -1.205965, -1.797661
-0.1676489, -0.5910606, -1.051431, -1.586041
-0.1404751, -0.4893226, -0.8647289, -1.327875
-0.1106974, -0.3809524, -0.6807131, -0.9838021
-0.07860126, -0.2639886, -0.4699728, -0.6767065
-0.04548535, -0.1437318, -0.254405, -0.3632482
-0.01103174, -0.02293574, -0.0382958, -0.04892141
0.02366052, 0.09846893, 0.1798162, 0.2583593
0.05724851, 0.2170347, 0.3893137, 0.5451193
0.09041259, 0.3311065, 0.5886368, 0.8310643
0.1212386, 0.4368313, 0.7797287, 1.075462
0.148382, 0.5315952, 0.9504649, 1.319389
0.1742818, 0.6139823, 1.098778, 1.521414
0.1970034, 0.6891389, 1.246509, 1.669921
0.2121464, 0.7469543, 1.334823, 1.809696
0.225324, 0.7902099, 1.410583, 1.932972
0.2333279, 0.8141878, 1.460406, 1.992151
0.2367583, 0.8238007, 1.465222, 1.981844
0.2339484, 0.8129838, 1.445529, 1.976314
0.2283311, 0.7884427, 1.393556, 1.901723
0.216425, 0.7464631, 1.326986, 1.815385
0.2000511, 0.6929672, 1.220515, 1.671568
0.1789778, 0.6217062, 1.112349, 1.50355
0.1549223, 0.535744, 0.9618996, 1.302548
0.1271713, 0.4430875, 0.7892751, 1.064216
0.09703907, 0.3353765, 0.6008165, 0.8149743
0.06556875, 0.2255103, 0.403253, 0.5505477
0.03306912, 0.1101518, 0.1966504, 0.2613626
-0.0002953906, -0.006591703, -0.01484939, -0.02715711
-0.03338075, -0.1249023, -0.22418, -0.3198289
-0.06563752, -0.2398457, -0.4328081, -0.6122919
-0.09709748, -0.3484578, -0.6284753, -0.8989249
-0.1260841, -0.4493496, -0.8085951, -1.177
-0.1510933, -0.5420924, -0.989818, -1.443715
-0.1749868, -0.6290431, -1.125775, -1.645441
-0.1938002, -0.7038124, -1.254498, -1.865231
-0.210081, -0.7637705, -1.358622, -2.06179
-0.2209803, -0.7975285, -1.435847, -2.154536
-0.2266059, -0.8238688, -1.492016, -2.202512
-0.2276915, -0.8291903, -1.503966, -2.240153
-0.2243256, -0.8172843, -1.484149, -2.232397
-0.2158828, -0.7867717, -1.435823, -2.133991
-0.2034086, -0.7403775, -1.321857, -2.018832
-0.1878126, -0.6752855, -1.211997, -1.804454
-0.1666392, -0.5985466, -1.070377, -1.605012
-0.14349, -0.5089631, -0.9093226, -1.373394
-0.1171033, -0.4115293, -0.7364497, -1.062528
-0.08809409, -0.3028862, -0.5463719, -0.7804661
-0.05695657, -0.1905852, -0.3391322, -0.4972763
-0.02508855, -0.07607333, -0.1338023, -0.1837664
0.007412043, 0.03945924, 0.07452062, 0.1128611
0.03927822, 0.1555677, 0.2844011, 0.398226
0.07105234, 0.2640456, 0.4761418, 0.6725647
0.1010836, 0.368944, 0.6675339, 0.9243646
0.128073, 0.4652397, 0.842423, 1.160793
0.1539349, 0.5491111, 0.9895868, 1.370221
0.1747107, 0.6249061, 1.126081, 1.5534
0.1933405, 0.6906322, 1.243035, 1.697106
0.2075257, 0.7337722, 1.329343, 1.798839
0.2166526, 0.7666464, 1.395073, 1.915146
0.2225328, 0.7830679, 1.403236, 1.910687
0.2228493, 0.7816171, 1.398455, 1.916737
0.2182714, 0.7603865, 1.369824, 1.850681
0.2099228, 0.729347, 1.315442, 1.790143
0.1961973, 0.6819684, 1.220611, 1.673747
0.1787867, 0.6206003, 1.123977, 1.52523
0.156763, 0.5493883, 0.9890642, 1.327536
0.1318729, 0.4613535, 0.83047, 1.111115
0.1048219, 0.3655075, 0.6572612, 0.8929684
0.07593355, 0.2630823, 0.4702671, 0.6442843
0.04527615, 0.1545147, 0.2781364, 0.3769969
0.01393449, 0.04382518, 0.07500312, 0.1000902
-0.01762483, -0.06833112, -0.1272978, -0.1833781
-0.04846385, -0.1803915, -0.3275251, -0.4647652
-0.07913633, -0.2875206, -0.5263594, -0.7559896
